order_id,customer_id,order_date,revenue,product_category,country,email,age,product_category_clean,country_clean,order_date_clean,was_date_missing,revenue_clean,age_clean,is_valid_email
677,101.0,2023-11-24,-10.832727019231212,beauty,Россия,user176@,45.0,Красота,Неизвестно,2023-11-24,False,0.0,45.0,False
678,,1/22/2023,187.06,books,,,47.0,Книги,Неизвестно,2023-01-22,False,187.06,47.0,False
679,133.0,1/13/2023,256.38,BEAUTY ,RUSSIA,user444@,34.0,Красота,Россия,2023-01-13,False,256.38,34.0,False
680,293.0,неизвестно,-74.37131681343698,bokks,Russian Federation,invalid_email,49.0,Книги,Россия,2023-04-04,False,0.0,49.0,False
681,181.0,неизвестно,142.63,,,user543gmail.com,21.0,Электроника,Неизвестно,2023-07-07,False,142.63,21.0,False
682,132.0,2023-09-19,108.72,Eletronics,United States,invalid_email,33.0,Электроника,США,2023-09-19,False,108.72,33.0,False
683,65.0,2023-02-13,22.18,BEAUTY,russia,user438@gmail.com,200.0,Красота,Россия,2023-02-13,False,22.18,36.0,True
684,296.0,неизвестно,70.17,Eletronics,,user386@,54.0,Электроника,Неизвестно,2023-01-23,False,70.17,54.0,False
685,54.0,неизвестно,27.12,ELECTRONICS,Russian Federation,user812@,34.0,Электроника,Россия,2023-11-05,False,27.12,34.0,False
686,84.0,2/17/2023,290.51,Книги,Germany,,69.0,Электроника,Германия,2023-02-17,False,290.51,69.0,False
687,35.0,16.1.2023,29.46,Электроника,Россия,invalid_email,22.0,Электроника,Неизвестно,2023-01-16,False,29.46,22.0,False
688,86.0,10/12/2023,225.34,electronics,RU,invalid_email,38.0,Электроника,Россия,2023-10-12,False,225.34,38.0,False
689,212.0,2023-12-21,,elecronics,United States,user699gmail.com,18.0,Электроника,США,2023-12-21,False,155.10500000000002,18.0,False
690,272.0,2/15/2023,96.79,CLOTHING,russia,,41.0,Одежда,Россия,2023-02-15,False,96.79,41.0,False
691,68.0,,131.13,Книги,germany,user378gmail.com,26.0,Электроника,Германия,2023-10-20,True,131.13,26.0,False
692,280.0,,251.79,elecronics,USA,,18.0,Электроника,США,2023-02-12,True,251.79,18.0,False
693,62.0,9/24/2023,129.1,Книги,RU,user163@,21.0,Электроника,Россия,2023-09-24,False,129.1,21.0,False
694,275.0,,97.16,Eletronics,russia,user426@,41.0,Электроника,Россия,2023-10-20,True,97.16,41.0,False
695,202.0,12/23/2023,168.61,clothing,RU,invalid_email,41.0,Одежда,Россия,2023-12-23,False,168.61,41.0,False
696,234.0,,176.87,,Россия,user507@gmail.com,44.0,Электроника,Неизвестно,2023-04-02,True,176.87,44.0,True
697,93.0,19.6.2023,131.48,electronics,Германия,invalid_email,34.0,Электроника,Неизвестно,2023-06-19,False,131.48,34.0,False
698,276.0,неизвестно,103.45,Электроника,Russia,user241@,67.0,Электроника,Россия,2023-11-23,False,103.45,67.0,False
699,3.0,8.4.2023,238.61,BEAUTY ,США,invalid_email,63.0,Красота,Неизвестно,2023-04-08,False,238.61,63.0,False
700,137.0,2023-06-08,,beuty,Россия,user793@,27.0,Красота,Неизвестно,2023-06-08,False,155.10500000000002,27.0,False
701,261.0,,72.13,elecronics,Germany,invalid_email,36.0,Электроника,Германия,2023-11-21,True,72.13,36.0,False
702,215.0,5.9.2023,,elecronics,Germany,,31.0,Электроника,Германия,2023-09-05,False,155.10500000000002,31.0,False
703,205.0,2023-07-12,235.17,elecronics,Russian Federation,user204@gmail.com,26.0,Электроника,Россия,2023-07-12,False,235.17,26.0,True
704,,2023-12-23,197.54,CLOTHING,USA,user355@gmail.com,36.0,Одежда,США,2023-12-23,False,197.54,36.0,True
705,210.0,неизвестно,129.98,BEAUTY ,GERMANY,invalid_email,25.0,Красота,Германия,2023-07-12,False,129.98,25.0,False
706,273.0,2023-09-20,163.93,CLOTHING,Russia,user63@,47.0,Одежда,Россия,2023-09-20,False,163.93,47.0,False
707,114.0,2023-04-25,296.19,BOOKS,Россия,user722@,24.0,Книги,Неизвестно,2023-04-25,False,294.27599999999995,24.0,False
708,67.0,4/10/2023,209.98,BEAUTY,Германия,user116@,33.0,Красота,Неизвестно,2023-04-10,False,209.98,33.0,False
709,56.0,неизвестно,24.19,ELECTRONICS,DE,user320@,59.0,Электроника,Германия,2023-01-18,False,24.19,59.0,False
710,76.0,неизвестно,185.51,Красота,USA,,32.0,Электроника,США,2023-01-22,False,185.51,32.0,False
711,130.0,,176.68,CLOTHING,USA,,57.0,Одежда,США,2023-11-06,True,176.68,57.0,False
712,18.0,2023-03-06,36.29,BOOKS,Russia,user344@gmail.com,39.0,Книги,Россия,2023-03-06,False,36.29,39.0,True
713,296.0,16.10.2023,80.33,books,germany,invalid_email,30.0,Книги,Германия,2023-10-16,False,80.33,30.0,False
714,282.0,неизвестно,152.6,books,Russian Federation,invalid_email,,Книги,Россия,2023-06-14,False,152.6,,False
715,273.0,25.10.2023,28.27,Красота,DE,user672@gmail.com,44.0,Электроника,Германия,2023-10-25,False,28.27,44.0,True
716,156.0,1/9/2023,294.84,Красота,Германия,,31.0,Электроника,Неизвестно,2023-01-09,False,294.27599999999995,31.0,False
717,288.0,неизвестно,57.74,electronics,RUSSIA,user111gmail.com,59.0,Электроника,Россия,2023-04-08,False,57.74,59.0,False
718,212.0,26.10.2023,184.66,beauty,Russian Federation,invalid_email,56.0,Красота,Россия,2023-10-26,False,184.66,56.0,False
719,114.0,10.11.2023,256.03,electronics,russia,user982@,45.0,Электроника,Россия,2023-11-10,False,256.03,45.0,False
720,147.0,15.7.2023,249.25,beauty,,user920gmail.com,56.0,Красота,Неизвестно,2023-07-15,False,249.25,56.0,False
721,36.0,5/16/2023,28.99,beauty,Germany,user569@,63.0,Красота,Германия,2023-05-16,False,28.99,63.0,False
722,267.0,24.6.2023,189.15,Одежда,USA,user444gmail.com,30.0,Электроника,США,2023-06-24,False,189.15,30.0,False
723,219.0,2023-01-27,116.54,BOOKS,RU,,61.0,Книги,Россия,2023-01-27,False,116.54,61.0,False
724,,8/11/2023,,beuty,Россия,invalid_email,37.0,Красота,Неизвестно,2023-08-11,False,155.10500000000002,37.0,False
725,290.0,6/2/2023,54.01,Красота,United States,,37.0,Электроника,США,2023-06-02,False,54.01,37.0,False
726,147.0,,295.22,clothing,Россия,user263@,33.0,Одежда,Неизвестно,2023-03-04,True,294.27599999999995,33.0,False
727,24.0,2023-02-20,65.2,books,US,user283@gmail.com,66.0,Книги,США,2023-02-20,False,65.2,66.0,True
728,210.0,неизвестно,79.16,BEAUTY ,Германия,user105@,34.0,Красота,Неизвестно,2023-08-04,False,79.16,34.0,False
729,222.0,25.2.2023,46.38,Одежда,RUSSIA,user807@,19.0,Электроника,Россия,2023-02-25,False,46.38,19.0,False
730,230.0,2023-12-07,54.53,books,Россия,invalid_email,24.0,Книги,Неизвестно,2023-12-07,False,54.53,24.0,False
731,,,239.5,BEAUTY ,Россия,,25.0,Красота,Неизвестно,2023-11-28,True,239.5,25.0,False
732,252.0,17.9.2023,152.81,BEAUTY,,user79gmail.com,19.0,Красота,Неизвестно,2023-09-17,False,152.81,19.0,False
733,,2023-09-13,233.54,BOOKS,United States,user962@,34.0,Книги,США,2023-09-13,False,233.54,34.0,False
734,232.0,неизвестно,,cloting,GERMANY,user146@gmail.com,65.0,Одежда,Германия,2023-02-19,False,155.10500000000002,65.0,True
735,244.0,,220.64,BOOKS,russia,user372gmail.com,25.0,Книги,Россия,2023-03-07,True,220.64,25.0,False
736,231.0,,53.22,electronics,GERMANY,,67.0,Электроника,Германия,2023-08-18,True,53.22,67.0,False
737,106.0,5.8.2023,152.43,beauty,GERMANY,invalid_email,64.0,Красота,Германия,2023-08-05,False,152.43,64.0,False
738,83.0,,172.91,books,США,user548@gmail.com,54.0,Книги,Неизвестно,2023-08-08,True,172.91,54.0,True
739,297.0,2/21/2023,281.86,electronics,germany,user715@gmail.com,50.0,Электроника,Германия,2023-02-21,False,281.86,50.0,True
740,139.0,неизвестно,106.84,,RU,user873@,66.0,Электроника,Россия,2023-06-05,False,106.84,66.0,False
741,1.0,неизвестно,229.67,Книги,Russia,invalid_email,28.0,Электроника,Россия,2023-02-10,False,229.67,28.0,False
742,267.0,,239.1,beauty,Russian Federation,user736@,23.0,Красота,Россия,2023-04-16,True,239.1,23.0,False
743,78.0,2023-02-19,293.4,cloting,,,51.0,Одежда,Неизвестно,2023-02-19,False,293.4,51.0,False
744,245.0,2023-07-13,28.02,clothing,Russia,invalid_email,30.0,Одежда,Россия,2023-07-13,False,28.02,30.0,False
745,111.0,неизвестно,118.13,CLOTHING,US,user606@gmail.com,43.0,Одежда,США,2023-11-21,False,118.13,43.0,True
746,,4/1/2023,141.94,Электроника,RU,invalid_email,36.0,Электроника,Россия,2023-04-01,False,141.94,36.0,False
747,161.0,2023-06-10,189.77,ELECTRONICS,Russian Federation,invalid_email,31.0,Электроника,Россия,2023-06-10,False,189.77,31.0,False
748,154.0,12.2.2023,261.38,BOOK,russia,,22.0,Книги,Россия,2023-02-12,False,261.38,22.0,False
749,149.0,неизвестно,201.36,ELECTRONICS,Russian Federation,user504@,48.0,Электроника,Россия,2023-08-20,False,201.36,48.0,False
750,124.0,18.8.2023,86.45,BEAUTY ,Россия,,32.0,Красота,Неизвестно,2023-08-18,False,86.45,32.0,False
751,38.0,4.10.2023,110.61,BOOKS,USA,invalid_email,42.0,Книги,США,2023-10-04,False,110.61,42.0,False
752,157.0,6/14/2023,60.36,BEAUTY,Russian Federation,user96gmail.com,24.0,Красота,Россия,2023-06-14,False,60.36,24.0,False
753,120.0,2023-09-22,272.81,,RUSSIA,,30.0,Электроника,Россия,2023-09-22,False,272.81,30.0,False
754,73.0,23.8.2023,166.73,Красота,Германия,user185@,43.0,Электроника,Неизвестно,2023-08-23,False,166.73,43.0,False
755,156.0,27.4.2023,136.12,Eletronics,,user888gmail.com,35.0,Электроника,Неизвестно,2023-04-27,False,136.12,35.0,False
756,212.0,,229.21,Одежда,,user836@gmail.com,26.0,Электроника,Неизвестно,2023-09-26,True,229.21,26.0,True
757,233.0,,175.7,Книги,US,user847@gmail.com,23.0,Электроника,США,2023-05-27,True,175.7,23.0,True
758,282.0,неизвестно,141.04,Красота,russia,user12@,,Электроника,Россия,2023-07-15,False,141.04,,False
759,294.0,4/16/2023,,Красота,RU,user652@,26.0,Электроника,Россия,2023-04-16,False,155.10500000000002,26.0,False
760,259.0,,141.91,BEAUTY ,USA,user503@,,Красота,США,2023-02-07,True,141.91,,False
761,178.0,неизвестно,1761.5330842438875,CLOTHING,GERMANY,,19.0,Одежда,Германия,2023-02-20,False,294.27599999999995,19.0,False
762,251.0,8/4/2023,272.51,BEAUTY,Russian Federation,invalid_email,34.0,Красота,Россия,2023-08-04,False,272.51,34.0,False
763,293.0,12/17/2023,154.92,elecronics,RU,user419@gmail.com,45.0,Электроника,Россия,2023-12-17,False,154.92,45.0,True
764,258.0,4/8/2023,275.15,BOOK,RUSSIA,,26.0,Книги,Россия,2023-04-08,False,275.15,26.0,False
765,107.0,неизвестно,57.67,Электроника,Россия,invalid_email,39.0,Электроника,Неизвестно,2023-11-10,False,57.67,39.0,False
766,64.0,неизвестно,81.57,Eletronics,RUSSIA,user896@gmail.com,58.0,Электроника,Россия,2023-12-11,False,81.57,58.0,True
767,43.0,2023-02-01,40.76,cloting,Germany,user690@,27.0,Одежда,Германия,2023-02-01,False,40.76,27.0,False
768,263.0,неизвестно,170.87,bokks,America,user245gmail.com,24.0,Книги,США,2023-05-08,False,170.87,24.0,False
769,,2023-06-23,40.59,clothing,США,invalid_email,23.0,Одежда,Неизвестно,2023-06-23,False,40.59,23.0,False
770,59.0,,103.4,Одежда,,invalid_email,19.0,Электроника,Неизвестно,2023-10-07,True,103.4,19.0,False
771,103.0,,223.67,elecronics,Россия,user178@gmail.com,22.0,Электроника,Неизвестно,2023-04-18,True,223.67,22.0,True
772,162.0,17.8.2023,58.15,bokks,germany,invalid_email,31.0,Книги,Германия,2023-08-17,False,58.15,31.0,False
773,106.0,,66.35,Одежда,Russia,user639@gmail.com,40.0,Электроника,Россия,2023-05-21,True,66.35,40.0,True
774,269.0,20.3.2023,32.45,Одежда,United States,invalid_email,39.0,Электроника,США,2023-03-20,False,32.45,39.0,False
775,202.0,4/16/2023,230.15,beauty,germany,user872@gmail.com,36.0,Красота,Германия,2023-04-16,False,230.15,36.0,True
776,81.0,2023-05-25,158.81,Eletronics,RU,,59.0,Электроника,Россия,2023-05-25,False,158.81,59.0,False
777,64.0,,43.81,bokks,US,user59gmail.com,22.0,Книги,США,2023-09-05,True,43.81,22.0,False
778,129.0,,25.2,Eletronics,,user949@,51.0,Электроника,Неизвестно,2023-11-05,True,25.2,51.0,False
779,243.0,неизвестно,109.95,Электроника,russia,user982@,25.0,Электроника,Россия,2023-10-22,False,109.95,25.0,False
780,106.0,4/18/2023,203.45,elecronics,US,,32.0,Электроника,США,2023-04-18,False,203.45,32.0,False
781,16.0,2023-07-14,132.47,beauty,RU,user214gmail.com,48.0,Красота,Россия,2023-07-14,False,132.47,48.0,False
782,297.0,,49.3,elecronics,Германия,user960gmail.com,34.0,Электроника,Неизвестно,2023-05-10,True,49.3,34.0,False
783,210.0,18.8.2023,183.86,books,RUSSIA,user853@,23.0,Книги,Россия,2023-08-18,False,183.86,23.0,False
784,18.0,,186.04,beuty,Россия,user66gmail.com,47.0,Красота,Неизвестно,2023-04-05,True,186.04,47.0,False
785,236.0,2023-09-17,244.1,BOOK,US,invalid_email,58.0,Книги,США,2023-09-17,False,244.1,58.0,False
786,117.0,,245.93,Красота,Germany,invalid_email,33.0,Электроника,Германия,2023-05-03,True,245.93,33.0,False
787,30.0,12/16/2023,137.68,CLOTHING,russia,invalid_email,49.0,Одежда,Россия,2023-12-16,False,137.68,49.0,False
788,258.0,,20.83,bokks,US,user370@,67.0,Книги,США,2023-02-13,True,20.83,67.0,False
789,122.0,11.12.2023,29.13,beuty,Russia,user709gmail.com,35.0,Красота,Россия,2023-12-11,False,29.13,35.0,False
790,276.0,11/26/2023,59.34,beauty,США,invalid_email,63.0,Красота,Неизвестно,2023-11-26,False,59.34,63.0,False
791,137.0,,79.87,elecronics,RU,user627@,58.0,Электроника,Россия,2023-01-10,True,79.87,58.0,False
792,271.0,,58.61,,США,user619@,60.0,Электроника,Неизвестно,2023-01-09,True,58.61,60.0,False
793,178.0,2023-07-10,269.77,Книги,Германия,invalid_email,38.0,Электроника,Неизвестно,2023-07-10,False,269.77,38.0,False
794,,неизвестно,24.34,ELECTRONICS,USA,invalid_email,31.0,Электроника,США,2023-03-16,False,24.34,31.0,False
795,172.0,неизвестно,92.58,cloting,RUSSIA,invalid_email,49.0,Одежда,Россия,2023-10-20,False,92.58,49.0,False
796,18.0,,296.7,,Россия,,24.0,Электроника,Неизвестно,2023-08-04,True,294.27599999999995,24.0,False
797,230.0,,33.76,CLOTHING,RUSSIA,,43.0,Одежда,Россия,2023-03-22,True,33.76,43.0,False
798,15.0,неизвестно,3191.2463388992105,clothing,GERMANY,,62.0,Одежда,Германия,2023-10-06,False,294.27599999999995,62.0,False
799,36.0,,201.07,Книги,USA,user253@,63.0,Электроника,США,2023-07-23,True,201.07,63.0,False
800,190.0,4.4.2023,109.23,Электроника,США,user412gmail.com,27.0,Электроника,Неизвестно,2023-04-04,False,109.23,27.0,False
801,140.0,2023-12-13,285.97,elecronics,Германия,invalid_email,23.0,Электроника,Неизвестно,2023-12-13,False,285.97,23.0,False
802,76.0,6/1/2023,210.09,CLOTHING,RUSSIA,user479gmail.com,45.0,Одежда,Россия,2023-06-01,False,210.09,45.0,False
803,128.0,,23.98,clothing,US,user788@,65.0,Одежда,США,2023-11-23,True,23.98,65.0,False
804,242.0,,272.61,Электроника,America,user168@gmail.com,32.0,Электроника,США,2023-02-28,True,272.61,32.0,True
805,183.0,неизвестно,188.06,BEAUTY,US,user239@gmail.com,43.0,Красота,США,2023-01-03,False,188.06,43.0,True
806,211.0,6/23/2023,77.89,Eletronics,United States,invalid_email,41.0,Электроника,США,2023-06-23,False,77.89,41.0,False
807,261.0,2023-06-18,83.93,BEAUTY,Germany,,66.0,Красота,Германия,2023-06-18,False,83.93,66.0,False
808,149.0,8/3/2023,276.25,Одежда,GERMANY,,44.0,Электроника,Германия,2023-08-03,False,276.25,44.0,False
809,231.0,,168.15,BOOKS,russia,,45.0,Книги,Россия,2023-09-22,True,168.15,45.0,False
810,253.0,21.5.2023,291.87,cloting,,,25.0,Одежда,Неизвестно,2023-05-21,False,291.87,25.0,False
811,115.0,2023-03-12,78.25,Книги,germany,,65.0,Электроника,Германия,2023-03-12,False,78.25,65.0,False
812,45.0,,233.18,bokks,germany,,56.0,Книги,Германия,2023-01-03,True,233.18,56.0,False
813,50.0,неизвестно,175.07,BOOKS,GERMANY,user320@gmail.com,19.0,Книги,Германия,2023-09-08,False,175.07,19.0,True
814,32.0,неизвестно,,BEAUTY ,America,,54.0,Красота,США,2023-11-06,False,155.10500000000002,54.0,False
815,106.0,8.9.2023,119.73,beauty,United States,,,Красота,США,2023-09-08,False,119.73,,False
816,243.0,3.1.2023,59.28,elecronics,Russia,user668gmail.com,48.0,Электроника,Россия,2023-01-03,False,59.28,48.0,False
817,272.0,10/8/2023,158.18,Электроника,Germany,,66.0,Электроника,Германия,2023-10-08,False,158.18,66.0,False
818,79.0,27.8.2023,1509.277049021165,clothing,Германия,user990gmail.com,39.0,Одежда,Неизвестно,2023-08-27,False,294.27599999999995,39.0,False
819,99.0,2023-01-21,38.24,Eletronics,Germany,user654@,61.0,Электроника,Германия,2023-01-21,False,38.24,61.0,False
820,273.0,2/22/2023,32.43,elecronics,RUSSIA,user821gmail.com,39.0,Электроника,Россия,2023-02-22,False,32.43,39.0,False
821,215.0,3/23/2023,146.72,Красота,US,,26.0,Электроника,США,2023-03-23,False,146.72,26.0,False
822,10.0,4/6/2023,105.51,clothing,US,invalid_email,27.0,Одежда,США,2023-04-06,False,105.51,27.0,False
823,59.0,неизвестно,185.03,elecronics,RU,invalid_email,66.0,Электроника,Россия,2023-09-19,False,185.03,66.0,False
824,246.0,4/22/2023,82.69,Электроника,,user152@,20.0,Электроника,Неизвестно,2023-04-22,False,82.69,20.0,False
825,285.0,7/7/2023,122.0,bokks,Germany,user738@gmail.com,42.0,Книги,Германия,2023-07-07,False,122.0,42.0,True
826,156.0,1/21/2023,260.12,BEAUTY ,russia,invalid_email,62.0,Красота,Россия,2023-01-21,False,260.12,62.0,False
827,156.0,,176.14,BOOKS,Россия,user308@,46.0,Книги,Неизвестно,2023-09-14,True,176.14,46.0,False
828,157.0,2023-02-21,34.94,ELECTRONICS,germany,user278@gmail.com,32.0,Электроника,Германия,2023-02-21,False,34.94,32.0,True
829,214.0,6/1/2023,20.99,electronics,Russian Federation,invalid_email,46.0,Электроника,Россия,2023-06-01,False,20.99,46.0,False
830,113.0,4/23/2023,1864.931577563965,electronics,Russia,user446@,66.0,Электроника,Россия,2023-04-23,False,294.27599999999995,66.0,False
831,266.0,неизвестно,82.82,,Россия,invalid_email,42.0,Электроника,Неизвестно,2023-07-21,False,82.82,42.0,False
832,186.0,неизвестно,284.61,CLOTHING,,user103@gmail.com,26.0,Одежда,Неизвестно,2023-11-27,False,284.61,26.0,True
833,178.0,,114.47,CLOTHING,Россия,user42@,64.0,Одежда,Неизвестно,2023-12-19,True,114.47,64.0,False
834,58.0,2023-08-19,201.2,Красота,germany,user156gmail.com,52.0,Электроника,Германия,2023-08-19,False,201.2,52.0,False
835,52.0,,271.93,Одежда,Германия,invalid_email,47.0,Электроника,Неизвестно,2023-12-23,True,271.93,47.0,False
836,183.0,,245.58,Книги,Россия,user197@,,Электроника,Неизвестно,2023-02-26,True,245.58,,False
837,190.0,2023-03-22,276.98,Одежда,Russia,user537gmail.com,40.0,Электроника,Россия,2023-03-22,False,276.98,40.0,False
838,164.0,неизвестно,220.39,BOOKS,Russian Federation,,62.0,Книги,Россия,2023-07-07,False,220.39,62.0,False
839,32.0,14.8.2023,209.94,Красота,America,user238gmail.com,46.0,Электроника,США,2023-08-14,False,209.94,46.0,False
840,266.0,21.9.2023,196.3,cloting,germany,user794@,20.0,Одежда,Германия,2023-09-21,False,196.3,20.0,False
841,,2023-09-27,81.54,beauty,russia,,26.0,Красота,Россия,2023-09-27,False,81.54,26.0,False
842,21.0,,47.47,books,RU,user805gmail.com,46.0,Книги,Россия,2023-02-25,True,47.47,46.0,False
843,148.0,27.5.2023,116.76,BOOK,RUSSIA,user508gmail.com,51.0,Книги,Россия,2023-05-27,False,116.76,51.0,False
844,145.0,неизвестно,132.77,electronics,RUSSIA,invalid_email,45.0,Электроника,Россия,2023-07-23,False,132.77,45.0,False
845,180.0,5/21/2023,49.08,electronics,USA,,21.0,Электроника,США,2023-05-21,False,49.08,21.0,False
846,116.0,,235.2,beauty,Russia,user934@gmail.com,32.0,Красота,Россия,2023-07-13,True,235.2,32.0,True
847,,2023-04-12,131.8,ELECTRONICS,DE,user310gmail.com,60.0,Электроника,Германия,2023-04-12,False,131.8,60.0,False
848,51.0,2023-03-17,164.01,BEAUTY,Германия,user546@,22.0,Красота,Неизвестно,2023-03-17,False,164.01,22.0,False
849,,,177.25,BEAUTY ,Germany,invalid_email,47.0,Красота,Германия,2023-10-25,True,177.25,47.0,False
850,241.0,2023-04-14,232.53,BOOKS,America,invalid_email,57.0,Книги,США,2023-04-14,False,232.53,57.0,False
851,216.0,,34.49,elecronics,russia,invalid_email,19.0,Электроника,Россия,2023-12-08,True,34.49,19.0,False
852,249.0,,140.45,elecronics,DE,,24.0,Электроника,Германия,2023-07-05,True,140.45,24.0,False
853,22.0,2/10/2023,263.8,Eletronics,Russia,user46@gmail.com,34.0,Электроника,Россия,2023-02-10,False,263.8,34.0,True
854,121.0,20.3.2023,122.2,BOOK,GERMANY,user692gmail.com,45.0,Книги,Германия,2023-03-20,False,122.2,45.0,False
855,89.0,,183.69,elecronics,RUSSIA,invalid_email,57.0,Электроника,Россия,2023-08-10,True,183.69,57.0,False
856,,неизвестно,58.76,BEAUTY ,US,invalid_email,150.0,Красота,США,2023-02-02,False,58.76,47.0,False
857,161.0,2023-04-04,118.01,Электроника,US,,45.0,Электроника,США,2023-04-04,False,118.01,45.0,False
858,24.0,10.5.2023,231.77,books,Германия,invalid_email,54.0,Книги,Неизвестно,2023-05-10,False,231.77,54.0,False
859,58.0,12/27/2023,255.83,CLOTHING,Россия,user990gmail.com,64.0,Одежда,Неизвестно,2023-12-27,False,255.83,64.0,False
860,274.0,25.1.2023,126.2,Eletronics,Россия,user42gmail.com,49.0,Электроника,Неизвестно,2023-01-25,False,126.2,49.0,False
861,125.0,,47.55,bokks,Germany,user629gmail.com,,Книги,Германия,2023-05-13,True,47.55,,False
862,53.0,3/4/2023,120.84,books,RU,user933@gmail.com,41.0,Книги,Россия,2023-03-04,False,120.84,41.0,True
863,108.0,2023-05-10,124.4,beuty,США,user145@gmail.com,26.0,Красота,Неизвестно,2023-05-10,False,124.4,26.0,True
864,72.0,неизвестно,290.98,Электроника,RU,invalid_email,32.0,Электроника,Россия,2023-05-11,False,290.98,32.0,False
865,13.0,6/25/2023,221.6,Электроника,United States,user489gmail.com,68.0,Электроника,США,2023-06-25,False,221.6,68.0,False
866,1.0,2/16/2023,254.28,electronics,germany,user552gmail.com,61.0,Электроника,Германия,2023-02-16,False,254.28,61.0,False
867,259.0,неизвестно,90.73,ELECTRONICS,Russia,user549@,29.0,Электроника,Россия,2023-02-16,False,90.73,29.0,False
868,96.0,7/2/2023,26.76,bokks,США,user496@,64.0,Книги,Неизвестно,2023-07-02,False,26.76,64.0,False
869,190.0,4/9/2023,83.37,CLOTHING,RU,user419@gmail.com,,Одежда,Россия,2023-04-09,False,83.37,,True
870,3.0,8/6/2023,137.02,clothing,US,invalid_email,26.0,Одежда,США,2023-08-06,False,137.02,26.0,False
871,182.0,1/7/2023,246.12,beuty,Russia,,23.0,Красота,Россия,2023-01-07,False,246.12,23.0,False
872,234.0,18.5.2023,227.96,Красота,Russia,user962@,18.0,Электроника,Россия,2023-05-18,False,227.96,18.0,False
873,298.0,2023-04-22,298.77,Книги,America,user584gmail.com,28.0,Электроника,США,2023-04-22,False,294.27599999999995,28.0,False
874,190.0,2023-03-07,296.94,electronics,Россия,user185@gmail.com,45.0,Электроника,Неизвестно,2023-03-07,False,294.27599999999995,45.0,True
875,67.0,2023-05-10,152.66,Eletronics,,user584@gmail.com,64.0,Электроника,Неизвестно,2023-05-10,False,152.66,64.0,True
876,283.0,2023-12-15,183.45,Красота,Russia,invalid_email,33.0,Электроника,Россия,2023-12-15,False,183.45,33.0,False
877,133.0,неизвестно,266.24,BEAUTY,US,invalid_email,18.0,Красота,США,2023-10-26,False,266.24,18.0,False
878,85.0,21.10.2023,198.96,BEAUTY ,US,user663@gmail.com,66.0,Красота,США,2023-10-21,False,198.96,66.0,True
879,4.0,,108.34,ELECTRONICS,GERMANY,,,Электроника,Германия,2023-11-23,True,108.34,,False
880,63.0,20.1.2023,295.3,cloting,America,user562gmail.com,32.0,Одежда,США,2023-01-20,False,294.27599999999995,32.0,False
881,190.0,17.8.2023,119.55,beuty,Россия,,63.0,Красота,Неизвестно,2023-08-17,False,119.55,63.0,False
882,17.0,8/4/2023,279.63,elecronics,Russian Federation,user129@gmail.com,150.0,Электроника,Россия,2023-08-04,False,279.63,30.0,True
883,65.0,2023-07-21,108.07,bokks,Россия,user215@gmail.com,27.0,Книги,Неизвестно,2023-07-21,False,108.07,27.0,True
884,93.0,неизвестно,201.54,cloting,США,user390@gmail.com,40.0,Одежда,Неизвестно,2023-08-01,False,201.54,40.0,True
885,143.0,4.4.2023,233.92,bokks,russia,user491gmail.com,59.0,Книги,Россия,2023-04-04,False,233.92,59.0,False
886,218.0,2023-11-18,107.27,BOOK,Германия,invalid_email,58.0,Книги,Неизвестно,2023-11-18,False,107.27,58.0,False
887,261.0,,4280.614634742591,clothing,germany,,22.0,Одежда,Германия,2023-02-06,True,294.27599999999995,22.0,False
888,82.0,2023-08-21,241.22,beuty,Russia,invalid_email,18.0,Красота,Россия,2023-08-21,False,241.22,18.0,False
889,231.0,7/19/2023,115.54,ELECTRONICS,Russia,,28.0,Электроника,Россия,2023-07-19,False,115.54,28.0,False
890,182.0,2023-10-02,236.62,cloting,United States,user730@gmail.com,26.0,Одежда,США,2023-10-02,False,236.62,26.0,True
891,15.0,8/1/2023,34.04,Электроника,Россия,user369@gmail.com,52.0,Электроника,Неизвестно,2023-08-01,False,34.04,52.0,True
892,277.0,10/25/2023,77.58,ELECTRONICS,Russia,user540@gmail.com,42.0,Электроника,Россия,2023-10-25,False,77.58,42.0,True
893,199.0,,,bokks,RUSSIA,user209@,67.0,Книги,Россия,2023-07-13,True,155.10500000000002,67.0,False
894,252.0,19.10.2023,203.38,BOOK,Germany,invalid_email,60.0,Книги,Германия,2023-10-19,False,203.38,60.0,False
895,97.0,2023-02-25,94.23,CLOTHING,Russia,user677gmail.com,24.0,Одежда,Россия,2023-02-25,False,94.23,24.0,False
896,,неизвестно,123.05,books,United States,,40.0,Книги,США,2023-08-14,False,123.05,40.0,False
897,16.0,2023-10-28,106.35,electronics,Россия,invalid_email,37.0,Электроника,Неизвестно,2023-10-28,False,106.35,37.0,False
898,97.0,3/15/2023,238.81,clothing,Russian Federation,user1@,40.0,Одежда,Россия,2023-03-15,False,238.81,40.0,False
899,187.0,,117.85,cloting,Германия,user704gmail.com,19.0,Одежда,Неизвестно,2023-02-23,True,117.85,19.0,False
900,55.0,3/26/2023,77.98,electronics,RUSSIA,invalid_email,31.0,Электроника,Россия,2023-03-26,False,77.98,31.0,False
901,204.0,,206.31,CLOTHING,GERMANY,user426@,56.0,Одежда,Германия,2023-08-03,True,206.31,56.0,False
